node_id,t,budget,K,ep_utility,ac_utility
3,3,4200,15,90,69
3,4,4200,15,90,78
3,5,4200,15,90,79
3,6,4200,15,90,83
3,7,4200,15,90,82
3,8,4200,15,90,86
3,9,4200,15,90,85
3,10,4200,15,15.205692510942951,9
3,11,4200,15,0,0
3,12,4200,15,0,0
3,1,4800,5,81.93599999999998,26
3,2,4800,5,85.76872154065993,39
3,3,4800,5,85.80584104646353,45
3,4,4800,5,85.76872154065993,47
3,5,4800,5,85.71794796522207,50
3,6,4800,5,85.66526631373748,52
3,7,4800,5,85.61391474950494,52
3,8,4800,5,85.56484981683369,52
3,9,4800,5,85.51828182315859,52
3,10,4800,5,85.47415506565767,54
3,11,4800,5,85.43232045619601,54
3,12,4800,5,85.3926027086003,54
3,1,4800,6,87.08399999999997,21
3,2,4800,6,90,35
3,3,4800,6,90,45
3,4,4800,6,90,48
3,5,4800,6,90,50
3,6,4800,6,90,54
3,7,4800,6,90,57
3,8,4800,6,90,59
3,9,4800,6,90,60
3,10,4800,6,90,60
3,11,4800,6,90,60
3,12,4800,6,90,60
3,1,4800,7,90,32
3,2,4800,7,90,47
3,3,4800,7,90,53
3,4,4800,7,90,56
3,5,4800,7,90,58
3,6,4800,7,90,61
3,7,4800,7,90,62
3,8,4800,7,90,64
3,9,4800,7,90,64
3,10,4800,7,90,65
3,11,4800,7,90,65
3,12,4800,7,90,66
3,1,4800,8,90,33
3,2,4800,8,90,48
3,3,4800,8,90,62
3,4,4800,8,90,64
3,5,4800,8,90,69
3,6,4800,8,90,70
3,7,4800,8,90,70
3,8,4800,8,90,72
3,9,4800,8,90,71
3,10,4800,8,90,73
3,11,4800,8,90,72
3,12,4800,8,90,73
3,1,4800,9,90,29
3,2,4800,9,90,48
3,3,4800,9,90,64
3,4,4800,9,90,72
3,5,4800,9,90,75
3,6,4800,9,90,76
3,7,4800,9,90,76
3,8,4800,9,90,76
3,9,4800,9,90,76
3,10,4800,9,90,76
3,11,4800,9,90,77
3,12,4800,9,90,66
3,1,4800,10,90,27
3,2,4800,10,90,40
3,3,4800,10,90,54
3,4,4800,10,90,62
3,5,4800,10,90,69
3,6,4800,10,90,71
3,7,4800,10,90,74
3,8,4800,10,90,76
3,9,4800,10,90,76
3,10,4800,10,90,76
3,11,4800,10,90,79
3,12,4800,10,90,80
3,1,4800,11,90,43
3,2,4800,11,90,60
3,3,4800,11,90,72
3,4,4800,11,90,78
3,5,4800,11,90,85
3,6,4800,11,90,85
3,7,4800,11,90,86
3,8,4800,11,90,87
3,9,4800,11,90,87
3,10,4800,11,90,87
3,11,4800,11,90,88
3,12,4800,11,90,88
3,1,4800,12,90,46
3,2,4800,12,90,62
3,3,4800,12,90,73
3,4,4800,12,90,75
3,5,4800,12,90,81
3,6,4800,12,90,82
3,7,4800,12,90,84
3,8,4800,12,90,84
3,9,4800,12,90,84
3,10,4800,12,30.7893850218859,18
3,11,4800,12,0,0
3,12,4800,12,0,0
3,1,4800,13,90,35
3,2,4800,13,90,54
3,3,4800,13,90,64
3,4,4800,13,90,77
3,5,4800,13,90,80
3,6,4800,13,90,82
3,7,4800,13,90,86
3,8,4800,13,90,88
3,9,4800,13,90,89
3,10,4800,13,90,89
3,11,4800,13,90,89
3,12,4800,13,90,90
3,1,4800,14,90,53
3,2,4800,14,90,71
3,3,4800,14,90,77
3,4,4800,14,90,83
3,5,4800,14,90,83
3,6,4800,14,90,85
3,7,4800,14,90,85
3,8,4800,14,90,87
3,9,4800,14,90,87
3,10,4800,14,90,88
3,11,4800,14,90,89
3,12,4800,14,69.80450225716694,44
3,1,4800,15,90,49
3,2,4800,15,90,75
3,3,4800,15,90,81
3,4,4800,15,90,87
3,5,4800,15,90,89
3,6,4800,15,90,90
3,7,4800,15,90,90
3,8,4800,15,90,90
3,9,4800,15,90,90
3,10,4800,15,90,90
3,11,4800,15,90,87
3,12,4800,15,0,0
3,1,5400,5,80.08199999999998,18
3,2,5400,5,83.91472154065988,32
3,3,5400,5,83.95184104646358,40
3,4,5400,5,83.91472154065988,42
3,5,5400,5,83.86394796522205,46
3,6,5400,5,83.81126631373742,49
3,7,5400,5,83.7599147495049,49
3,8,5400,5,83.71084981683364,49
3,9,5400,5,84.95503207667264,48
3,10,5400,5,83.63332005579431,49
3,11,5400,5,83.59040084576951,49
3,12,5400,5,83.54977141408,49
3,1,5400,6,84.76200000000003,17
3,2,5400,6,88.65548974937336,33
3,3,5400,6,89.31903428109618,40
3,4,5400,6,89.26463120595959,45
3,5,5400,6,88.61756574235893,49
3,6,5400,6,89.15795132363382,54
3,7,5400,6,88.49472093707759,55
3,8,5400,6,89.04970170031737,56
3,9,5400,6,88.98925533090258,56
3,10,5400,6,88.34384700957997,58
3,11,5400,6,88.89578472059175,58
3,12,5400,6,88.24791845117757,58
3,1,5400,7,90,23
3,2,5400,7,90,47
3,3,5400,7,90,55
3,4,5400,7,90,58
3,5,5400,7,90,59
3,6,5400,7,90,59
3,7,5400,7,90,64
3,8,5400,7,90,64
3,9,5400,7,90,61
3,10,5400,7,90,65
3,11,5400,7,90,65
3,12,5400,7,90,65
3,1,5400,8,90,22
3,2,5400,8,90,35
3,3,5400,8,90,52
3,4,5400,8,90,64
3,5,5400,8,90,68
3,6,5400,8,90,72
3,7,5400,8,90,73
3,8,5400,8,90,73
3,9,5400,8,90,74
3,10,5400,8,90,75
3,11,5400,8,90,76
3,12,5400,8,90,77
3,1,5400,9,90,37
3,2,5400,9,90,48
3,3,5400,9,90,63
3,4,5400,9,90,63
3,5,5400,9,90,73
3,6,5400,9,90,79
3,7,5400,9,90,77
3,8,5400,9,90,80
3,9,5400,9,90,80
3,10,5400,9,90,78
3,11,5400,9,90,80
3,12,5400,9,90,80
3,1,5400,10,90,31
3,2,5400,10,90,46
3,3,5400,10,90,62
3,4,5400,10,90,68
3,5,5400,10,90,73
3,6,5400,10,90,74
3,7,5400,10,90,76
3,8,5400,10,90,78
3,9,5400,10,90,79
3,10,5400,10,90,79
3,11,5400,10,90,79
3,12,5400,10,90,80
3,1,5400,11,90,44
3,2,5400,11,90,56
3,3,5400,11,90,70
3,4,5400,11,90,75
3,5,5400,11,90,77
3,6,5400,11,90,77
3,7,5400,11,90,79
3,8,5400,11,90,81
3,9,5400,11,90,81
3,10,5400,11,90,81
3,11,5400,11,90,81
3,12,5400,11,90,81
3,1,5400,12,90,42
3,2,5400,12,90,70
3,3,5400,12,90,79
3,4,5400,12,90,86
3,5,5400,12,90,88
3,6,5400,12,90,88
3,7,5400,12,90,88
3,8,5400,12,90,88
3,9,5400,12,90,88
3,10,5400,12,90,88
3,11,5400,12,90,88
3,12,5400,12,90,88
3,1,5400,13,90,41
3,2,5400,13,90,68
3,3,5400,13,90,79
3,4,5400,13,90,82
3,5,5400,13,90,87
3,6,5400,13,90,87
3,7,5400,13,90,89
3,8,5400,13,90,89
3,9,5400,13,90,89
3,10,5400,13,90,89
3,11,5400,13,90,89
3,12,5400,13,90,89
3,1,5400,14,90,41
3,2,5400,14,90,60
3,3,5400,14,90,69
3,4,5400,14,90,78
3,5,5400,14,90,81
3,6,5400,14,90,84
3,7,5400,14,90,85
3,8,5400,14,90,86
3,9,5400,14,90,86
3,10,5400,14,90,86
3,11,5400,14,90,86
3,12,5400,14,90,87
3,1,5400,15,90,37
3,2,5400,15,90,58
3,3,5400,15,90,76
3,4,5400,15,90,84
3,5,5400,15,90,86
3,6,5400,15,90,88
3,7,5400,15,90,88
3,8,5400,15,90,88
3,9,5400,15,90,88
3,10,5400,15,90,88
3,11,5400,15,90,89
3,12,5400,15,90,66
3,1,6000,5,81.486,19
3,2,6000,5,85.31872154065988,36
3,3,6000,5,85.35584104646352,43
3,4,6000,5,85.31872154065988,47
3,5,6000,5,85.26794796522202,49
3,6,6000,5,85.21526631373742,52
3,7,6000,5,85.16391474950493,52
3,8,6000,5,85.11484981683368,52
3,9,6000,5,85.06828182315863,53
3,10,6000,5,85.02415506565771,53
3,11,6000,5,84.98232045619605,53
3,12,6000,5,84.94260270860033,53
3,1,6000,6,90,22
3,2,6000,6,89.35748974937337,28
3,3,6000,6,89.3730342810961,37
3,4,6000,6,89.31863120595958,43
3,5,6000,6,89.25324742365932,50
3,6,6000,6,89.18781856485114,54
3,7,6000,6,89.12510954571303,56
3,8,6000,6,89.06577264903996,58
3,9,6000,6,89.00980914905608,60
3,10,6000,6,88.95701256673723,61
3,11,6000,6,88.90712092180223,63
3,12,6000,6,88.85987186551341,63
3,1,6000,7,90,26
3,2,6000,7,90,42
3,3,6000,7,90,52
3,4,6000,7,90,58
3,5,6000,7,90,62
3,6,6000,7,90,62
3,7,6000,7,90,65
3,8,6000,7,90,67
3,9,6000,7,90,67
3,10,6000,7,90,68
3,11,6000,7,90,68
3,12,6000,7,90,68
3,1,6000,8,90,29
3,2,6000,8,90,51
3,3,6000,8,90,59
3,4,6000,8,90,62
3,5,6000,8,90,66
3,6,6000,8,90,68
3,7,6000,8,90,71
3,8,6000,8,90,72
3,9,6000,8,90,72
3,10,6000,8,90,72
3,11,6000,8,90,72
3,12,6000,8,90,73
3,1,6000,9,90,33
3,2,6000,9,90,53
3,3,6000,9,90,62
3,4,6000,9,90,67
3,5,6000,9,90,72
3,6,6000,9,90,74
3,7,6000,9,90,79
3,8,6000,9,90,79
3,9,6000,9,90,79
3,10,6000,9,90,79
3,11,6000,9,90,80
3,12,6000,9,90,80
3,1,6000,10,90,26
3,2,6000,10,90,42
3,3,6000,10,90,58
3,4,6000,10,90,63
3,5,6000,10,90,70
3,6,6000,10,90,75
3,7,6000,10,90,77
3,8,6000,10,90,79
3,9,6000,10,90,80
3,10,6000,10,90,81
3,11,6000,10,90,82
3,12,6000,10,90,83
3,1,6000,11,90,31
3,2,6000,11,90,50
3,3,6000,11,90,64
3,4,6000,11,90,73
3,5,6000,11,90,76
3,6,6000,11,90,80
3,7,6000,11,90,78
3,8,6000,11,90,81
3,9,6000,11,90,83
3,10,6000,11,90,82
3,11,6000,11,90,84
3,12,6000,11,90,84
3,1,6000,12,90,41
3,2,6000,12,90,62
3,3,6000,12,90,71
3,4,6000,12,90,78
3,5,6000,12,90,80
3,6,6000,12,90,81
3,7,6000,12,90,81
3,8,6000,12,90,84
3,9,6000,12,90,84
3,10,6000,12,90,85
3,11,6000,12,90,85
3,12,6000,12,90,85
3,1,6000,13,90,47
3,2,6000,13,90,60
3,3,6000,13,90,76
3,4,6000,13,90,81
3,5,6000,13,90,85
3,6,6000,13,90,85
3,7,6000,13,90,87
3,8,6000,13,90,89
3,9,6000,13,90,89
3,10,6000,13,90,89
3,11,6000,13,90,89
3,12,6000,13,90,89
3,1,6000,14,90,38
3,2,6000,14,90,58
3,3,6000,14,90,70
3,4,6000,14,90,74
3,5,6000,14,90,84
3,6,6000,14,90,85
3,7,6000,14,90,86
3,8,6000,14,90,86
3,9,6000,14,90,87
3,10,6000,14,90,88
3,11,6000,14,90,88
3,12,6000,14,90,90
3,1,6000,15,90,52
3,2,6000,15,90,75
3,3,6000,15,90,81
3,4,6000,15,90,86
3,5,6000,15,90,88
3,6,6000,15,90,89
3,7,6000,15,90,89
3,8,6000,15,90,89
3,9,6000,15,90,89
3,10,6000,15,90,89
3,11,6000,15,90,89
3,12,6000,15,90,89
3,1,6600,5,73.818,23
3,2,6600,5,77.09070282593002,31
3,3,6600,5,77.10006077335223,36
3,4,6600,5,77.72070282593005,40
3,5,6600,5,77.02451740081781,43
3,6,6600,5,77.62089822546554,47
3,7,6600,5,76.92809045530797,46
3,8,6600,5,77.5238426462091,48
3,9,6600,5,76.83791857221641,49
3,10,6600,5,77.43601874644953,53
3,11,6600,5,76.75616904696258,54
3,12,6600,5,77.35690665273492,54
3,1,6600,6,90,19
3,2,6600,6,90,33
3,3,6600,6,90,42
3,4,6600,6,90,46
3,5,6600,6,90,49
3,6,6600,6,90,54
3,7,6600,6,90,56
3,8,6600,6,90,56
3,9,6600,6,90,57
3,10,6600,6,90,59
3,11,6600,6,90,60
3,12,6600,6,90,60
3,1,6600,7,90,28
3,2,6600,7,90,43
3,3,6600,7,90,51
3,4,6600,7,90,58
3,5,6600,7,90,61
3,6,6600,7,90,63
3,7,6600,7,90,65
3,8,6600,7,90,66
3,9,6600,7,90,67
3,10,6600,7,90,67
3,11,6600,7,90,67
3,12,6600,7,90,67
3,1,6600,8,90,26
3,2,6600,8,90,37
3,3,6600,8,90,51
3,4,6600,8,90,58
3,5,6600,8,90,67
3,6,6600,8,90,70
3,7,6600,8,90,73
3,8,6600,8,90,74
3,9,6600,8,90,74
3,10,6600,8,90,74
3,11,6600,8,90,74
3,12,6600,8,90,75
3,1,6600,9,90,23
3,2,6600,9,90,46
3,3,6600,9,90,57
3,4,6600,9,90,63
3,5,6600,9,90,64
3,6,6600,9,90,66
3,7,6600,9,90,68
3,8,6600,9,90,68
3,9,6600,9,90,73
3,10,6600,9,90,76
3,11,6600,9,90,79
3,12,6600,9,90,80
3,1,6600,10,90,30
3,2,6600,10,90,47
3,3,6600,10,90,59
3,4,6600,10,90,65
3,5,6600,10,90,71
3,6,6600,10,90,75
3,7,6600,10,90,79
3,8,6600,10,90,78
3,9,6600,10,90,79
3,10,6600,10,90,81
3,11,6600,10,90,81
3,12,6600,10,90,80
3,1,6600,11,90,29
3,2,6600,11,90,51
3,3,6600,11,90,62
3,4,6600,11,90,68
3,5,6600,11,90,70
3,6,6600,11,90,76
3,7,6600,11,90,78
3,8,6600,11,90,80
