node_id,t,budget,K,ep_utility,ac_utility
0,1,2400,5,101.77200000000003,25
0,2,2400,5,106.45643743858433,42
0,3,2400,5,106.50180572345543,49
0,4,2400,5,106.45643743858433,55
0,5,2400,5,106.39438084638252,57
0,6,2400,5,106.32999216123466,58
0,7,2400,5,106.26722913828385,59
0,8,2400,5,106.2072608872412,61
0,9,2400,5,106.15034445052717,61
0,10,2400,5,106.09641174691487,61
0,11,2400,5,106.04528055757291,63
0,12,2400,5,105.99673664384488,64
0,1,2400,6,109.64799999999997,29
0,2,2400,6,110,48
0,3,2400,6,110,62
0,4,2400,6,110,67
0,5,2400,6,110,70
0,6,2400,6,110,75
0,7,2400,6,110,76
0,8,2400,6,110,76
0,9,2400,6,110,76
0,10,2400,6,110,76
0,11,2400,6,110,76
0,12,2400,6,110,76
0,1,2400,7,110,29
0,2,2400,7,110,49
0,3,2400,7,110,60
0,4,2400,7,110,70
0,5,2400,7,110,73
0,6,2400,7,110,74
0,7,2400,7,110,76
0,8,2400,7,110,77
0,9,2400,7,110,78
0,10,2400,7,110,78
0,11,2400,7,110,80
0,12,2400,7,110,80
0,1,2400,8,110,27
0,2,2400,8,110,51
0,3,2400,8,110,60
0,4,2400,8,110,70
0,5,2400,8,110,75
0,6,2400,8,110,79
0,7,2400,8,110,82
0,8,2400,8,110,85
0,9,2400,8,110,87
0,10,2400,8,110,87
0,11,2400,8,110,87
0,12,2400,8,110,88
0,1,2400,9,110,29
0,2,2400,9,110,43
0,3,2400,9,110,59
0,4,2400,9,110,77
0,5,2400,9,110,78
0,6,2400,9,110,79
0,7,2400,9,110,82
0,8,2400,9,110,86
0,9,2400,9,110,87
0,10,2400,9,110,90
0,11,2400,9,95.90915270906794,64
0,12,2400,9,0,0
0,1,2400,10,110,41
0,2,2400,10,110,65
0,3,2400,10,110,81
0,4,2400,10,110,85
0,5,2400,10,110,90
0,6,2400,10,110,92
0,7,2400,10,110,93
0,8,2400,10,110,96
0,9,2400,10,110,95
0,10,2400,10,110,93
0,11,2400,10,0,0
0,12,2400,10,0,0
0,1,2400,11,110,38
0,2,2400,11,110,62
0,3,2400,11,110,78
0,4,2400,11,110,85
0,5,2400,11,110,93
0,6,2400,11,110,101
0,7,2400,11,110,102
0,8,2400,11,110,103
0,9,2400,11,110,102
0,10,2400,11,83.48567645576244,53
0,11,2400,11,15.98021342626216,11
0,12,2400,11,0,0
0,1,2400,12,110,45
0,2,2400,12,110,77
0,3,2400,12,110,87
0,4,2400,12,110,95
0,5,2400,12,110,99
0,6,2400,12,110,102
0,7,2400,12,110,103
0,8,2400,12,110,103
0,9,2400,12,110,104
0,10,2400,12,33.25347058230498,21
0,11,2400,12,0,0
0,12,2400,12,0,0
0,1,2400,13,110,41
0,2,2400,13,110,65
0,3,2400,13,110,85
0,4,2400,13,110,95
0,5,2400,13,110,100
0,6,2400,13,110,82
0,7,2400,13,17.40320485638063,10
0,8,2400,13,0,0
0,9,2400,13,0,0
0,10,2400,13,0,0
0,11,2400,13,0,0
0,12,2400,13,0,0
0,1,2400,14,110,48
0,2,2400,14,110,73
0,3,2400,14,110,92
0,4,2400,14,110,96
0,5,2400,14,110,99
0,6,2400,14,110,101
0,7,2400,14,110,102
0,8,2400,14,110,81
0,9,2400,14,14.89772407508787,11
0,10,2400,14,0,0
0,11,2400,14,0,0
0,12,2400,14,0,0
0,1,2400,15,110,50
0,2,2400,15,110,73
0,3,2400,15,110,100
0,4,2400,15,110,103
0,5,2400,15,110,106
0,6,2400,15,110,107
0,7,2400,15,110,69
0,8,2400,15,18.95521014787352,11
0,9,2400,15,0,0
0,10,2400,15,0,0
0,11,2400,15,0,0
0,12,2400,15,0,0
0,1,3000,5,97.65799999999996,20
0,2,3000,5,102.34243743858437,34
0,3,3000,5,102.38780572345543,44
0,4,3000,5,102.34243743858437,48
0,5,3000,5,102.28038084638256,54
0,6,3000,5,102.21599216123467,56
0,7,3000,5,102.15322913828385,61
0,8,3000,5,102.0932608872412,63
0,9,3000,5,102.03634445052717,65
0,10,3000,5,101.9824117469149,65
0,11,3000,5,101.9312805575729,65
0,12,3000,5,101.8827366438448,66
0,1,3000,6,110,23
0,2,3000,6,110,40
0,3,3000,6,110,52
0,4,3000,6,110,58
0,5,3000,6,110,64
0,6,3000,6,110,69
0,7,3000,6,110,70
0,8,3000,6,110,71
0,9,3000,6,110,73
0,10,3000,6,110,73
0,11,3000,6,110,75
0,12,3000,6,110,75
0,1,3000,7,110,27
0,2,3000,7,110,40
0,3,3000,7,110,58
0,4,3000,7,110,63
0,5,3000,7,110,68
0,6,3000,7,110,76
0,7,3000,7,110,80
0,8,3000,7,110,80
0,9,3000,7,110,80
0,10,3000,7,110,81
0,11,3000,7,110,82
0,12,3000,7,110,82
0,1,3000,8,110,32
0,2,3000,8,110,44
0,3,3000,8,110,66
0,4,3000,8,110,74
0,5,3000,8,110,80
0,6,3000,8,110,82
0,7,3000,8,110,84
0,8,3000,8,110,88
0,9,3000,8,110,89
0,10,3000,8,110,90
0,11,3000,8,110,92
0,12,3000,8,110,93
0,1,3000,9,110,44
0,2,3000,9,110,64
0,3,3000,9,110,76
0,4,3000,9,110,84
0,5,3000,9,110,88
0,6,3000,9,110,89
0,7,3000,9,110,90
0,8,3000,9,110,94
0,9,3000,9,110,95
0,10,3000,9,110,95
0,11,3000,9,110,95
0,12,3000,9,110,95
0,1,3000,10,110,37
0,2,3000,10,110,61
0,3,3000,10,110,82
0,4,3000,10,110,87
0,5,3000,10,110,87
0,6,3000,10,110,92
0,7,3000,10,110,92
0,8,3000,10,110,93
0,9,3000,10,110,95
0,10,3000,10,110,95
0,11,3000,10,110,96
0,12,3000,10,110,96
0,1,3000,11,110,44
0,2,3000,11,110,67
0,3,3000,11,110,81
0,4,3000,11,110,86
0,5,3000,11,110,92
0,6,3000,11,110,99
0,7,3000,11,110,101
0,8,3000,11,110,102
0,9,3000,11,110,103
0,10,3000,11,110,103
0,11,3000,11,110,103
0,12,3000,11,110,100
0,1,3000,12,110,43
0,2,3000,12,110,76
0,3,3000,12,110,92
0,4,3000,12,110,97
0,5,3000,12,110,98
0,6,3000,12,110,101
0,7,3000,12,110,100
0,8,3000,12,110,100
0,9,3000,12,110,92
0,10,3000,12,34.089470582304976,22
0,11,3000,12,0,0
0,12,3000,12,0,0
0,1,3000,13,110,47
0,2,3000,13,110,65
0,3,3000,13,110,80
0,4,3000,13,110,93
0,5,3000,13,110,94
0,6,3000,13,110,97
0,7,3000,13,110,100
0,8,3000,13,110,102
0,9,3000,13,110,103
0,10,3000,13,110,85
0,11,3000,13,0,0
0,12,3000,13,0,0
0,1,3000,14,110,45
0,2,3000,14,110,80
0,3,3000,14,110,90
0,4,3000,14,110,101
0,5,3000,14,110,104
0,6,3000,14,110,104
0,7,3000,14,110,105
0,8,3000,14,110,105
0,9,3000,14,110,98
0,10,3000,14,0,0
0,11,3000,14,0,0
0,12,3000,14,0,0
0,1,3000,15,110,54
0,2,3000,15,110,83
0,3,3000,15,110,97
0,4,3000,15,110,104
0,5,3000,15,110,106
0,6,3000,15,110,106
0,7,3000,15,110,106
0,8,3000,15,110,77
0,9,3000,15,38.33144815017572,22
0,10,3000,15,0,0
0,11,3000,15,0,0
0,12,3000,15,0,0
0,1,3600,5,92.99400000000006,24
0,2,3600,5,97.67843743858433,42
0,3,3600,5,97.72380572345543,46
0,4,3600,5,97.67843743858433,53
0,5,3600,5,97.6163808463825,57
0,6,3600,5,97.55199216123465,59
0,7,3600,5,97.48922913828383,59
0,8,3600,5,97.4292608872412,60
0,9,3600,5,97.37234445052717,60
0,10,3600,5,97.31841174691488,61
0,11,3600,5,97.2672805575729,61
0,12,3600,5,97.21873664384485,61
0,1,3600,6,110,29
0,2,3600,6,110,39
0,3,3600,6,110,54
0,4,3600,6,110,55
0,5,3600,6,110,64
0,6,3600,6,110,68
0,7,3600,6,110,69
0,8,3600,6,110,70
0,9,3600,6,110,71
0,10,3600,6,110,72
0,11,3600,6,110,72
0,12,3600,6,110,73
0,1,3600,7,110,31
0,2,3600,7,110,48
0,3,3600,7,110,54
0,4,3600,7,110,63
0,5,3600,7,110,67
0,6,3600,7,110,72
0,7,3600,7,110,78
0,8,3600,7,110,78
0,9,3600,7,110,82
0,10,3600,7,110,82
0,11,3600,7,110,83
0,12,3600,7,110,85
0,1,3600,8,110,32
0,2,3600,8,110,53
0,3,3600,8,110,64
0,4,3600,8,110,70
0,5,3600,8,110,75
0,6,3600,8,110,79
0,7,3600,8,110,80
0,8,3600,8,110,82
0,9,3600,8,110,85
0,10,3600,8,110,85
0,11,3600,8,110,85
0,12,3600,8,110,86
0,1,3600,9,110,40
0,2,3600,9,110,59
0,3,3600,9,110,68
0,4,3600,9,110,76
0,5,3600,9,110,83
0,6,3600,9,110,86
0,7,3600,9,110,87
0,8,3600,9,110,87
0,9,3600,9,110,88
0,10,3600,9,110,88
0,11,3600,9,110,88
0,12,3600,9,110,90
0,1,3600,10,110,44
0,2,3600,10,110,68
0,3,3600,10,110,79
0,4,3600,10,110,89
0,5,3600,10,110,90
0,6,3600,10,110,94
0,7,3600,10,110,95
0,8,3600,10,110,96
0,9,3600,10,110,96
0,10,3600,10,110,96
0,11,3600,10,110,96
0,12,3600,10,110,96
0,1,3600,11,110,44
0,2,3600,11,110,74
0,3,3600,11,110,87
0,4,3600,11,110,97
0,5,3600,11,110,100
0,6,3600,11,110,103
0,7,3600,11,110,104
0,8,3600,11,110,105
0,9,3600,11,110,107
0,10,3600,11,110,107
0,11,3600,11,110,107
0,12,3600,11,110,107
0,1,3600,12,110,61
0,2,3600,12,110,80
0,3,3600,12,110,88
0,4,3600,12,110,91
0,5,3600,12,110,99
0,6,3600,12,110,100
0,7,3600,12,110,104
0,8,3600,12,110,104
0,9,3600,12,110,104
0,10,3600,12,110,105
0,11,3600,12,110,106
0,12,3600,12,110,106
0,1,3600,13,110,54
0,2,3600,13,110,79
0,3,3600,13,110,93
0,4,3600,13,110,100
0,5,3600,13,110,104
0,6,3600,13,110,106
0,7,3600,13,110,107
0,8,3600,13,110,107
0,9,3600,13,110,108
0,10,3600,13,110,108
0,11,3600,13,110,108
0,12,3600,13,0,0
0,1,3600,14,110,52
0,2,3600,14,110,82
0,3,3600,14,110,95
0,4,3600,14,110,99
0,5,3600,14,110,102
0,6,3600,14,110,103
0,7,3600,14,110,105
0,8,3600,14,110,107
0,9,3600,14,110,107
0,10,3600,14,110,107
0,11,3600,14,110,106
0,12,3600,14,18.084122773974144,11
0,1,3600,15,110,66
0,2,3600,15,110,90
0,3,3600,15,110,98
0,4,3600,15,110,101
0,5,3600,15,110,101
0,6,3600,15,110,104
0,7,3600,15,110,105
0,8,3600,15,110,106
0,9,3600,15,110,107
0,10,3600,15,110,107
0,11,3600,15,0,0
0,12,3600,15,0,0
0,1,4200,5,95.41400000000004,25
0,2,4200,5,100.09843743858431,41
0,3,4200,5,100.14380572345543,52
0,4,4200,5,100.09843743858431,54
0,5,4200,5,100.0363808463825,57
0,6,4200,5,99.97199216123465,61
0,7,4200,5,99.90922913828382,63
0,8,4200,5,101.19369227396318,57
0,9,4200,5,99.8100426626473,63
0,10,4200,5,99.75450229041529,63
0,11,4200,5,99.7020454781628,63
0,12,4200,5,99.65238728387557,64
0,1,4200,6,108.72400000000007,22
0,2,4200,6,108.7747096936786,33
0,3,4200,6,109.61531045420364,47
0,4,4200,6,108.76525482510831,52
0,5,4200,6,109.48399838353397,66
0,6,4200,6,108.62250567559671,69
0,7,4200,6,109.33668197407523,72
0,8,4200,6,108.48421983632207,72
0,9,4200,6,109.2024338754725,73
0,10,4200,6,108.35912913007795,72
0,11,4200,6,109.08207384869513,73
0,12,4200,6,108.24643447969132,72
0,1,4200,7,110,25
0,2,4200,7,110,47
0,3,4200,7,110,64
0,4,4200,7,110,74
0,5,4200,7,110,75
0,6,4200,7,110,78
0,7,4200,7,110,79
0,8,4200,7,110,81
0,9,4200,7,110,81
0,10,4200,7,110,81
0,11,4200,7,110,82
0,12,4200,7,110,82
0,1,4200,8,110,43
0,2,4200,8,110,66
0,3,4200,8,110,78
0,4,4200,8,110,86
0,5,4200,8,110,86
0,6,4200,8,110,87
0,7,4200,8,110,89
0,8,4200,8,110,89
0,9,4200,8,110,84
0,10,4200,8,110,91
0,11,4200,8,110,91
0,12,4200,8,110,91
0,1,4200,9,110,48
0,2,4200,9,110,67
0,3,4200,9,110,79
0,4,4200,9,110,82
0,5,4200,9,110,88
0,6,4200,9,110,90
0,7,4200,9,110,91
0,8,4200,9,110,92
0,9,4200,9,110,92
0,10,4200,9,110,93
0,11,4200,9,110,96
0,12,4200,9,110,96
0,1,4200,10,110,42
0,2,4200,10,110,59
0,3,4200,10,110,71
0,4,4200,10,110,82
0,5,4200,10,110,88
0,6,4200,10,110,90
0,7,4200,10,110,91
0,8,4200,10,110,92
0,9,4200,10,110,92
0,10,4200,10,110,92
0,11,4200,10,110,94
0,12,4200,10,110,95
0,1,4200,11,110,45
0,2,4200,11,110,76
0,3,4200,11,110,85
0,4,4200,11,110,92
0,5,4200,11,110,94
0,6,4200,11,110,97
0,7,4200,11,110,100
0,8,4200,11,110,101
0,9,4200,11,110,101
0,10,4200,11,110,102
0,11,4200,11,110,102
0,12,4200,11,110,102
0,1,4200,12,110,54
0,2,4200,12,110,75
0,3,4200,12,110,88
0,4,4200,12,110,91
0,5,4200,12,110,97
0,6,4200,12,110,99
0,7,4200,12,110,100
0,8,4200,12,110,101
0,9,4200,12,110,101
0,10,4200,12,110,101
0,11,4200,12,110,102
0,12,4200,12,110,102
0,1,4200,13,110,63
0,2,4200,13,110,84
0,3,4200,13,110,95
0,4,4200,13,110,102
0,5,4200,13,110,104
0,6,4200,13,110,108
0,7,4200,13,110,109
0,8,4200,13,110,109
0,9,4200,13,110,109
0,10,4200,13,110,109
0,11,4200,13,110,109
0,12,4200,13,110,109
0,1,4200,14,110,43
0,2,4200,14,110,71
0,3,4200,14,110,84
0,4,4200,14,110,94
0,5,4200,14,110,100
0,6,4200,14,110,103
0,7,4200,14,110,106
0,8,4200,14,110,107
0,9,4200,14,110,108
0,10,4200,14,110,108
0,11,4200,14,110,108
0,12,4200,14,110,108
0,1,4200,15,110,64
0,2,4200,15,110,87
0,3,4200,15,110,98
0,4,4200,15,110,103
0,5,4200,15,110,107
0,6,4200,15,110,108
0,7,4200,15,110,108
0,8,4200,15,110,107
0,9,4200,15,110,109
0,10,4200,15,110,109
0,11,4200,15,110,109
0,12,4200,15,67.62849109589659,43
0,1,4800,5,101.90400000000004,23
0,2,4800,5,106.58843743858434,43
0,3,4800,5,106.6338057234554,52
0,4,4800,5,106.58843743858434,57
0,5,4800,5,106.52638084638251,60
0,6,4800,5,106.46199216123466,60
0,7,4800,5,106.39922913828386,63
0,8,4800,5,106.33926088724121,64
0,9,4800,5,106.28234445052718,64
0,10,4800,5,106.22841174691487,64
0,11,4800,5,106.1772805575729,64
0,12,4800,5,106.12873664384489,64
0,1,4800,6,107.58000000000001,31
0,2,4800,6,108.29070969367855,39
0,3,4800,6,108.33931045420368,46
0,4,4800,6,108.28125482510839,57
