node_id,t,budget,K,ep_utility,ac_utility
2,6,2400,6,90,40
3,6,2400,6,90,47
4,6,2400,6,60,32
0,7,2400,6,110,56
1,7,2400,6,150,77
2,7,2400,6,90,46
3,7,2400,6,90,49
4,7,2400,6,60,35
0,8,2400,6,110,62
1,8,2400,6,150,71
2,8,2400,6,90,43
3,8,2400,6,90,49
4,8,2400,6,60,30
0,9,2400,6,110,64
1,9,2400,6,150,77
2,9,2400,6,90,48
3,9,2400,6,90,51
4,9,2400,6,60,35
0,10,2400,6,110,52
1,10,2400,6,150,83
2,10,2400,6,90,45
3,10,2400,6,90,49
4,10,2400,6,60,31
0,11,2400,6,110,58
1,11,2400,6,150,80
2,11,2400,6,90,47
3,11,2400,6,90,45
4,11,2400,6,38.86711216734494,22
0,12,2400,6,110,59
1,12,2400,6,150,77
2,12,2400,6,90,41
3,12,2400,6,90,53
4,12,2400,6,0,0
0,1,2400,7,110,60
1,1,2400,7,150,92
2,1,2400,7,90,44
3,1,2400,7,90,48
4,1,2400,7,60,31
0,2,2400,7,110,60
1,2,2400,7,150,90
2,2,2400,7,90,56
3,2,2400,7,90,55
4,2,2400,7,60,35
0,3,2400,7,110,59
1,3,2400,7,150,90
2,3,2400,7,90,59
3,3,2400,7,90,53
4,3,2400,7,60,39
0,4,2400,7,110,58
1,4,2400,7,150,93
2,4,2400,7,90,52
3,4,2400,7,90,51
4,4,2400,7,60,40
0,5,2400,7,110,66
1,5,2400,7,150,91
2,5,2400,7,90,57
3,5,2400,7,90,52
4,5,2400,7,60,38
0,6,2400,7,110,64
1,6,2400,7,150,91
2,6,2400,7,90,55
3,6,2400,7,90,50
4,6,2400,7,60,35
0,7,2400,7,110,63
1,7,2400,7,150,90
2,7,2400,7,90,49
3,7,2400,7,90,50
4,7,2400,7,60,39
0,8,2400,7,110,61
1,8,2400,7,150,93
2,8,2400,7,90,52
3,8,2400,7,90,57
4,8,2400,7,60,37
0,9,2400,7,110,64
1,9,2400,7,150,96
2,9,2400,7,90,55
3,9,2400,7,90,57
4,9,2400,7,26.863916337274873,16
0,10,2400,7,110,65
1,10,2400,7,150,95
2,10,2400,7,90,52
3,10,2400,7,90,53
4,10,2400,7,0,0
0,11,2400,7,110,64
1,11,2400,7,150,98
2,11,2400,7,90,58
3,11,2400,7,90,54
4,11,2400,7,0,0
0,12,2400,7,110,63
1,12,2400,7,150,82
2,12,2400,7,90,50
3,12,2400,7,90,53
4,12,2400,7,0,0
0,1,2400,8,110,73
1,1,2400,8,150,86
2,1,2400,8,90,54
3,1,2400,8,90,49
4,1,2400,8,60,37
0,2,2400,8,110,74
1,2,2400,8,150,90
2,2,2400,8,90,52
3,2,2400,8,90,53
4,2,2400,8,60,38
0,3,2400,8,110,69
1,3,2400,8,150,98
2,3,2400,8,90,64
3,3,2400,8,90,60
4,3,2400,8,60,39
0,4,2400,8,110,76
1,4,2400,8,150,102
2,4,2400,8,90,57
3,4,2400,8,90,55
4,4,2400,8,60,41
0,5,2400,8,110,74
1,5,2400,8,150,89
2,5,2400,8,90,56
3,5,2400,8,90,59
4,5,2400,8,60,36
0,6,2400,8,110,72
1,6,2400,8,150,100
2,6,2400,8,90,61
3,6,2400,8,90,56
4,6,2400,8,60,45
0,7,2400,8,110,72
1,7,2400,8,150,95
2,7,2400,8,90,58
3,7,2400,8,90,59
4,7,2400,8,60,40
0,8,2400,8,110,68
1,8,2400,8,150,104
2,8,2400,8,90,61
3,8,2400,8,90,59
4,8,2400,8,53.76319047685819,25
0,9,2400,8,110,67
1,9,2400,8,150,98
2,9,2400,8,90,57
3,9,2400,8,90,61
4,9,2400,8,0,0
0,10,2400,8,110,77
1,10,2400,8,150,93
2,10,2400,8,90,56
3,10,2400,8,90,60
4,10,2400,8,0,0
0,11,2400,8,110,77
1,11,2400,8,150,97
2,11,2400,8,90,59
3,11,2400,8,90,61
4,11,2400,8,0,0
0,12,2400,8,110,71
1,12,2400,8,150,97
2,12,2400,8,51.463838052912344,30
3,12,2400,8,90,47
4,12,2400,8,0,0
0,1,2400,9,110,71
1,1,2400,9,150,97
2,1,2400,9,90,61
3,1,2400,9,90,67
4,1,2400,9,60,34
0,2,2400,9,110,87
1,2,2400,9,150,105
2,2,2400,9,90,58
3,2,2400,9,90,65
4,2,2400,9,60,43
0,3,2400,9,110,81
1,3,2400,9,150,105
2,3,2400,9,90,60
3,3,2400,9,90,57
4,3,2400,9,60,38
0,4,2400,9,110,85
1,4,2400,9,150,104
2,4,2400,9,90,64
3,4,2400,9,90,55
4,4,2400,9,60,37
0,5,2400,9,110,84
1,5,2400,9,150,99
2,5,2400,9,90,54
3,5,2400,9,90,56
4,5,2400,9,60,40
0,6,2400,9,110,71
1,6,2400,9,150,103
2,6,2400,9,90,62
3,6,2400,9,90,65
4,6,2400,9,60,40
0,7,2400,9,110,81
1,7,2400,9,150,103
2,7,2400,9,90,63
3,7,2400,9,90,61
4,7,2400,9,60,33
0,8,2400,9,110,84
1,8,2400,9,150,99
2,8,2400,9,90,59
3,8,2400,9,90,65
4,8,2400,9,9.98053174614303,4
0,9,2400,9,110,79
1,9,2400,9,150,108
2,9,2400,9,90,64
3,9,2400,9,90,63
4,9,2400,9,0,0
0,10,2400,9,110,77
1,10,2400,9,150,106
2,10,2400,9,90,64
3,10,2400,9,29.27286568003183,13
4,10,2400,9,0,0
0,11,2400,9,110,86
1,11,2400,9,150,105
2,11,2400,9,15.029667062754363,8
3,11,2400,9,0,0
4,11,2400,9,0,0
0,12,2400,9,110,86
1,12,2400,9,150,102
2,12,2400,9,0,0
3,12,2400,9,0,0
4,12,2400,9,0,0
0,1,2400,10,110,83
1,1,2400,10,150,105
2,1,2400,10,90,63
3,1,2400,10,90,59
4,1,2400,10,60,44
0,2,2400,10,110,81
1,2,2400,10,150,110
2,2,2400,10,90,64
3,2,2400,10,90,60
4,2,2400,10,60,46
0,3,2400,10,110,83
1,3,2400,10,150,105
2,3,2400,10,90,64
3,3,2400,10,90,71
4,3,2400,10,60,41
0,4,2400,10,110,87
1,4,2400,10,150,110
2,4,2400,10,90,66
3,4,2400,10,90,56
4,4,2400,10,60,49
0,5,2400,10,110,78
1,5,2400,10,150,108
2,5,2400,10,90,67
3,5,2400,10,90,63
4,5,2400,10,60,47
0,6,2400,10,110,81
1,6,2400,10,150,115
2,6,2400,10,90,67
3,6,2400,10,90,72
4,6,2400,10,60,47
0,7,2400,10,110,83
1,7,2400,10,150,102
2,7,2400,10,90,63
3,7,2400,10,90,62
4,7,2400,10,0,0
0,8,2400,10,110,83
1,8,2400,10,150,103
2,8,2400,10,90,71
3,8,2400,10,90,71
4,8,2400,10,0,0
0,9,2400,10,110,82
1,9,2400,10,150,105
2,9,2400,10,53.45783267454974,26
3,9,2400,10,71.11979084318718,38
4,9,2400,10,0,0
0,10,2400,10,110,83
1,10,2400,10,150,107
2,10,2400,10,0,0
3,10,2400,10,0,0
4,10,2400,10,0,0
0,11,2400,10,35.463186153399555,18
1,11,2400,10,150,115
2,11,2400,10,0,0
3,11,2400,10,0,0
4,11,2400,10,0,0
0,12,2400,10,19.212061627278775,10
1,12,2400,10,150,108
2,12,2400,10,0,0
3,12,2400,10,0,0
4,12,2400,10,0,0
0,1,2400,11,110,87
1,1,2400,11,150,99
2,1,2400,11,90,61
3,1,2400,11,90,68
4,1,2400,11,60,43
0,2,2400,11,110,84
1,2,2400,11,150,114
2,2,2400,11,90,65
3,2,2400,11,90,72
4,2,2400,11,60,44
0,3,2400,11,110,88
1,3,2400,11,150,116
2,3,2400,11,90,64
3,3,2400,11,90,73
4,3,2400,11,60,43
0,4,2400,11,110,77
1,4,2400,11,150,119
2,4,2400,11,90,64
3,4,2400,11,90,67
4,4,2400,11,60,46
0,5,2400,11,110,84
1,5,2400,11,150,116
2,5,2400,11,90,61
3,5,2400,11,90,71
4,5,2400,11,60,49
0,6,2400,11,110,84
1,6,2400,11,150,115
2,6,2400,11,90,71
3,6,2400,11,90,71
4,6,2400,11,60,37
0,7,2400,11,110,86
1,7,2400,11,150,117
2,7,2400,11,90,64
3,7,2400,11,90,76
4,7,2400,11,0,0
0,8,2400,11,110,90
1,8,2400,11,150,114
2,8,2400,11,90,47
3,8,2400,11,90,72
4,8,2400,11,0,0
0,9,2400,11,110,63
1,9,2400,11,150,119
2,9,2400,11,14.97995816863744,8
3,9,2400,11,0,0
4,9,2400,11,0,0
0,10,2400,11,19.197973471130556,9
1,10,2400,11,150,118
2,10,2400,11,0,0
3,10,2400,11,0,0
4,10,2400,11,0,0
0,11,2400,11,0,0
1,11,2400,11,150,106
2,11,2400,11,0,0
3,11,2400,11,0,0
4,11,2400,11,0,0
0,12,2400,11,0,0
1,12,2400,11,150,87
2,12,2400,11,0,0
3,12,2400,11,0,0
4,12,2400,11,0,0
0,1,2400,12,110,77
1,1,2400,12,150,126
2,1,2400,12,90,73
3,1,2400,12,90,72
4,1,2400,12,60,50
0,2,2400,12,110,84
1,2,2400,12,150,123
2,2,2400,12,90,74
3,2,2400,12,90,72
4,2,2400,12,60,43
0,3,2400,12,110,87
1,3,2400,12,150,129
2,3,2400,12,90,77
3,3,2400,12,90,66
4,3,2400,12,60,47
0,4,2400,12,110,83
1,4,2400,12,150,124
2,4,2400,12,90,79
3,4,2400,12,90,70
4,4,2400,12,60,50
0,5,2400,12,110,91
1,5,2400,12,150,128
2,5,2400,12,90,72
3,5,2400,12,90,73
4,5,2400,12,37.39580606667726,17
0,6,2400,12,110,86
1,6,2400,12,150,121
2,6,2400,12,90,75
3,6,2400,12,90,76
4,6,2400,12,8.834776476060098,5
0,7,2400,12,110,89
1,7,2400,12,150,128
2,7,2400,12,90,76
3,7,2400,12,90,48
4,7,2400,12,0,0
0,8,2400,12,110,93
1,8,2400,12,150,120
2,8,2400,12,59.52319047685817,28
3,8,2400,12,27.72759523842909,14
4,8,2400,12,0,0
0,9,2400,12,67.58135104667194,37
1,9,2400,12,150,122
2,9,2400,12,15.699958168637433,9
3,9,2400,12,0,0
4,9,2400,12,0,0
0,10,2400,12,0,0
1,10,2400,12,150,128
2,10,2400,12,0,0
3,10,2400,12,0,0
4,10,2400,12,0,0
0,11,2400,12,0,0
1,11,2400,12,150,126
2,11,2400,12,0,0
3,11,2400,12,0,0
4,11,2400,12,0,0
0,12,2400,12,0,0
1,12,2400,12,150,118
2,12,2400,12,0,0
3,12,2400,12,0,0
4,12,2400,12,0,0
0,1,2400,13,110,96
1,1,2400,13,150,116
2,1,2400,13,90,77
3,1,2400,13,90,80
4,1,2400,13,60,48
0,2,2400,13,110,93
1,2,2400,13,150,122
2,2,2400,13,90,72
3,2,2400,13,90,69
4,2,2400,13,60,51
0,3,2400,13,110,83
1,3,2400,13,150,125
2,3,2400,13,90,77
3,3,2400,13,90,70
4,3,2400,13,60,51
0,4,2400,13,110,91
1,4,2400,13,150,122
2,4,2400,13,90,76
3,4,2400,13,90,72
4,4,2400,13,60,52
0,5,2400,13,110,94
1,5,2400,13,150,122
2,5,2400,13,90,75
3,5,2400,13,90,67
4,5,2400,13,57.0057091000159,28
0,6,2400,13,110,89
1,6,2400,13,150,115
2,6,2400,13,90,82
3,6,2400,13,90,71
4,6,2400,13,10.442776476060102,5
0,7,2400,13,110,84
1,7,2400,13,150,131
2,7,2400,13,73.75226900935571,38
3,7,2400,13,90,49
4,7,2400,13,0,0
0,8,2400,13,110,83
1,8,2400,13,150,114
2,8,2400,13,14.412797619214544,6
3,8,2400,13,11.352797619214545,7
4,8,2400,13,0,0
0,9,2400,13,0,0
1,9,2400,13,150,129
2,9,2400,13,0,0
3,9,2400,13,0,0
4,9,2400,13,0,0
0,10,2400,13,0,0
1,10,2400,13,150,121
2,10,2400,13,0,0
3,10,2400,13,0,0
4,10,2400,13,0,0
0,11,2400,13,0,0
1,11,2400,13,150,117
2,11,2400,13,0,0
3,11,2400,13,0,0
4,11,2400,13,0,0
0,12,2400,13,0,0
1,12,2400,13,150,102
2,12,2400,13,0,0
3,12,2400,13,0,0
4,12,2400,13,0,0
0,1,2400,14,110,92
1,1,2400,14,150,123
2,1,2400,14,90,79
3,1,2400,14,90,81
4,1,2400,14,60,55
0,2,2400,14,110,94
1,2,2400,14,150,124
2,2,2400,14,90,74
3,2,2400,14,90,81
4,2,2400,14,60,52
0,3,2400,14,110,100
1,3,2400,14,150,127
2,3,2400,14,90,85
3,3,2400,14,90,83
4,3,2400,14,60,54
0,4,2400,14,110,95
1,4,2400,14,150,128
2,4,2400,14,90,81
3,4,2400,14,90,78
4,4,2400,14,60,45
0,5,2400,14,110,99
1,5,2400,14,150,133
2,5,2400,14,90,81
3,5,2400,14,90,88
4,5,2400,14,0,0
0,6,2400,14,110,99
1,6,2400,14,150,132
2,6,2400,14,90,52
3,6,2400,14,90,87
4,6,2400,14,0,0
0,7,2400,14,110,98
1,7,2400,14,150,126
2,7,2400,14,16.039253801871133,9
3,7,2400,14,90,49
4,7,2400,14,0,0
0,8,2400,14,110,87
1,8,2400,14,150,134
2,8,2400,14,0,0
3,8,2400,14,15.006797619214542,8
4,8,2400,14,0,0
0,9,2400,14,0,0
1,9,2400,14,150,132
2,9,2400,14,0,0
3,9,2400,14,0,0
4,9,2400,14,0,0
0,10,2400,14,0,0
1,10,2400,14,149.83338313351902,75
2,10,2400,14,0,0
3,10,2400,14,0,0
4,10,2400,14,0,0
0,11,2400,14,0,0
1,11,2400,14,0,0
2,11,2400,14,0,0
3,11,2400,14,0,0
4,11,2400,14,0,0
0,12,2400,14,0,0
1,12,2400,14,0,0
2,12,2400,14,0,0
3,12,2400,14,0,0
4,12,2400,14,0,0
0,1,2400,15,110,98
1,1,2400,15,150,131
2,1,2400,15,90,77
3,1,2400,15,90,80
4,1,2400,15,60,50
0,2,2400,15,110,102
1,2,2400,15,150,135
2,2,2400,15,90,85
3,2,2400,15,90,84
4,2,2400,15,60,49
0,3,2400,15,110,93
1,3,2400,15,150,135
2,3,2400,15,90,80
3,3,2400,15,90,87
4,3,2400,15,60,55
0,4,2400,15,110,97
1,4,2400,15,150,131
2,4,2400,15,90,83
3,4,2400,15,90,89
4,4,2400,15,59.383584973996115,29
0,5,2400,15,110,101
1,5,2400,15,150,130
2,5,2400,15,90,80
3,5,2400,15,90,85
4,5,2400,15,8.772951516669314,2
0,6,2400,15,110,95
1,6,2400,15,150,132
2,6,2400,15,90,68
3,6,2400,15,90,50
4,6,2400,15,0,0
0,7,2400,15,110,91
1,7,2400,15,150,139
2,7,2400,15,15.679253801871136,9
3,7,2400,15,0,0
4,7,2400,15,0,0
0,8,2400,15,0,0
1,8,2400,15,150,133
2,8,2400,15,0,0
3,8,2400,15,0,0
4,8,2400,15,0,0
0,9,2400,15,0,0
1,9,2400,15,150,135
2,9,2400,15,0,0
3,9,2400,15,0,0
4,9,2400,15,0,0
0,10,2400,15,0,0
1,10,2400,15,90.91621893343942,47
2,10,2400,15,0,0
3,10,2400,15,0,0
4,10,2400,15,0,0
0,11,2400,15,0,0
1,11,2400,15,0,0
2,11,2400,15,0,0
3,11,2400,15,0,0
4,11,2400,15,0,0
0,12,2400,15,0,0
1,12,2400,15,0,0
2,12,2400,15,0,0
3,12,2400,15,0,0
4,12,2400,15,0,0
0,1,3000,5,94.64400000000005,49
1,1,3000,5,127.23,59
2,1,3000,5,80.15400000000002,38
3,1,3000,5,76.78800000000001,36
4,1,3000,5,51.083999999999996,23
0,2,3000,5,98.69639387699075,48
1,2,3000,5,132.75599165044187,67
2,2,3000,5,83.46959499026515,44
3,2,3000,5,80.10359499026518,39
4,2,3000,5,53.29439666017678,28
0,3,3000,5,99.46817104280791,53
1,3,3000,5,133.8084150583745,68
2,3,3000,5,84.10104903502469,45
3,3,3000,5,80.73504903502466,42
4,3,3000,5,53.71536602334978,29
0,4,3000,5,99.84163353056528,53
1,4,3000,5,134.31768208713456,64
2,4,3000,5,84.4066092522807,41
3,4,3000,5,81.04060925228072,42
4,4,3000,5,53.919072834853814,27
0,5,3000,5,100.0664666833625,43
1,5,3000,5,134.62427275003964,65
2,5,3000,5,84.59056365002382,43
3,5,3000,5,81.22456365002385,41
4,5,3000,5,54.0417091000159,27
0,6,3000,5,100.21854123666107,49
1,6,3000,5,134.83164714090154,68
2,6,3000,5,84.71498828454088,43
3,6,3000,5,81.34898828454085,40
4,6,3000,5,54.12465885636056,27
0,7,3000,5,100.329194547055,53
1,7,3000,5,134.9825380187114,72
2,7,3000,5,84.80552281122685,49
3,7,3000,5,81.43952281122682,37
4,7,3000,5,54.185015207484554,26
0,8,3000,5,100.41384920757335,50
1,8,3000,5,135.0979761921454,71
2,8,3000,5,84.87478571528727,38
3,8,3000,5,81.5087857152873,43
4,8,3000,5,54.23119047685819,30
0,9,3000,5,100.48102657000791,51
1,9,3000,5,135.18958168637428,73
2,9,3000,5,84.92974901182461,39
3,9,3000,5,81.56374901182463,42
4,9,3000,5,54.26783267454976,30
0,10,3000,5,100.53584082678333,47
1,10,3000,5,135.26432840015912,71
2,10,3000,5,84.97459704009552,40
3,10,3000,5,81.60859704009549,45
4,10,3000,5,54.29773136006364,29
0,11,3000,5,100.58155846019865,48
1,11,3000,5,135.3266706275435,72
2,11,3000,5,85.01200237652613,36
3,11,3000,5,81.64600237652614,44
4,11,3000,5,54.32266825101743,28
0,12,3000,5,100.62036976367267,53
1,12,3000,5,135.37959513228085,63
2,12,3000,5,85.04375707936852,45
3,12,3000,5,81.67775707936853,41
4,12,3000,5,54.34383805291236,24
0,1,3000,6,110,57
1,1,3000,6,147.77999999999997,70
2,1,3000,6,90,43
3,1,3000,6,90,45
4,1,3000,6,59.808000000000014,28
0,2,3000,6,110,55
1,2,3000,6,147.43529021239178,79
2,2,3000,6,90,51
3,2,3000,6,90,43
4,2,3000,6,58.75811608495672,34
0,3,3000,6,110,54
1,3,3000,6,148.74762726820362,77
2,3,3000,6,90,51
3,3,3000,6,90,51
4,3,3000,6,59.28305090728144,35
0,4,3000,6,110,50
1,4,3000,6,149.3740173074363,70
2,4,3000,6,90,45
3,4,3000,6,90,43
4,4,3000,6,59.53360692297449,31
0,5,3000,6,110,52
1,5,3000,6,149.7469690452678,69
2,5,3000,6,90,47
3,5,3000,6,90,47
4,5,3000,6,59.68278761810712,29
0,6,3000,6,110,58
1,6,3000,6,149.99733881378944,82
2,6,3000,6,90,48
3,6,3000,6,90,46
4,6,3000,6,59.782935525515775,23
0,7,3000,6,110,56
1,7,3000,6,150,73
2,7,3000,6,90,43
3,7,3000,6,90,47
4,7,3000,6,59.85542091800452,30
0,8,3000,6,110,59
1,8,3000,6,150,75
2,8,3000,6,90,54
3,8,3000,6,90,50
4,8,3000,6,59.910659833568566,33
0,9,3000,6,110,54
1,9,3000,6,150,70
2,9,3000,6,90,49
3,9,3000,6,90,50
4,9,3000,6,59.95436415724336,28
0,10,3000,6,110,64
1,10,3000,6,150,75
2,10,3000,6,90,41
3,10,3000,6,90,48
4,10,3000,6,59.98994173447202,30
0,11,3000,6,110,56
1,11,3000,6,150,73
2,11,3000,6,90,46
3,11,3000,6,90,44
4,11,3000,6,60,35
0,12,3000,6,110,65
1,12,3000,6,150,77
2,12,3000,6,90,43
3,12,3000,6,90,46
4,12,3000,6,60,33
0,1,3000,7,110,51
1,1,3000,7,150,81
2,1,3000,7,90,44
3,1,3000,7,90,50
4,1,3000,7,60,30
0,2,3000,7,110,66
1,2,3000,7,150,92
2,2,3000,7,90,53
3,2,3000,7,90,52
4,2,3000,7,60,38
0,3,3000,7,110,58
1,3,3000,7,150,88
2,3,3000,7,90,45
3,3,3000,7,90,52
4,3,3000,7,60,37
0,4,3000,7,110,67
1,4,3000,7,150,88
2,4,3000,7,90,44
3,4,3000,7,90,47
4,4,3000,7,60,36
0,5,3000,7,110,54
1,5,3000,7,150,88
2,5,3000,7,90,49
3,5,3000,7,90,51
4,5,3000,7,60,38
0,6,3000,7,110,61
1,6,3000,7,150,98
2,6,3000,7,90,53
3,6,3000,7,90,50
4,6,3000,7,60,39
0,7,3000,7,110,63
1,7,3000,7,150,91
2,7,3000,7,90,53
3,7,3000,7,90,53
4,7,3000,7,60,35
0,8,3000,7,110,60
1,8,3000,7,150,94
2,8,3000,7,90,57
3,8,3000,7,90,55
4,8,3000,7,60,36
0,9,3000,7,110,62
1,9,3000,7,150,95
2,9,3000,7,90,44
3,9,3000,7,90,52
4,9,3000,7,60,35
0,10,3000,7,110,60
1,10,3000,7,150,100
2,10,3000,7,90,50
3,10,3000,7,90,51
4,10,3000,7,60,36
0,11,3000,7,110,62
1,11,3000,7,150,94
2,11,3000,7,90,50
3,11,3000,7,90,55
4,11,3000,7,60,38
0,12,3000,7,110,68
1,12,3000,7,150,89
2,12,3000,7,90,50
3,12,3000,7,90,59
4,12,3000,7,10.023306342152056,5
0,1,3000,8,110,70
1,1,3000,8,150,92
2,1,3000,8,90,57
3,1,3000,8,90,63
4,1,3000,8,60,31
0,2,3000,8,110,73
1,2,3000,8,150,94
2,2,3000,8,90,63
3,2,3000,8,90,50
4,2,3000,8,60,35
0,3,3000,8,110,73
1,3,3000,8,150,95
2,3,3000,8,90,65
3,3,3000,8,90,56
4,3,3000,8,60,37
0,4,3000,8,110,69
1,4,3000,8,150,91
2,4,3000,8,90,57
3,4,3000,8,90,61
4,4,3000,8,60,32
0,5,3000,8,110,73
1,5,3000,8,150,94
2,5,3000,8,90,55
3,5,3000,8,90,50
4,5,3000,8,60,39
0,6,3000,8,110,64
1,6,3000,8,150,94
2,6,3000,8,90,57
3,6,3000,8,90,62
4,6,3000,8,60,37
0,7,3000,8,110,64
1,7,3000,8,150,96
2,7,3000,8,90,60
3,7,3000,8,90,53
4,7,3000,8,60,41
0,8,3000,8,110,74
1,8,3000,8,150,87
2,8,3000,8,90,62
3,8,3000,8,90,57
4,8,3000,8,60,37
0,9,3000,8,110,74
1,9,3000,8,150,91
2,9,3000,8,90,61
3,9,3000,8,90,58
4,9,3000,8,60,41
0,10,3000,8,110,70
1,10,3000,8,150,106
2,10,3000,8,90,57
3,10,3000,8,90,60
4,10,3000,8,42.986109466719704,23
0,11,3000,8,110,68
1,11,3000,8,150,92
2,11,3000,8,90,62
3,11,3000,8,90,65
4,11,3000,8,0,0
0,12,3000,8,110,70
1,12,3000,8,150,98
2,12,3000,8,90,61
3,12,3000,8,90,59
4,12,3000,8,0,0
0,1,3000,9,110,72
1,1,3000,9,150,97
2,1,3000,9,90,61
3,1,3000,9,90,57
4,1,3000,9,60,35
0,2,3000,9,110,77
1,2,3000,9,150,100
2,2,3000,9,90,67
3,2,3000,9,90,64
4,2,3000,9,60,43
0,3,3000,9,110,70
1,3,3000,9,150,107
2,3,3000,9,90,62
3,3,3000,9,90,68
4,3,3000,9,60,45
0,4,3000,9,110,75
1,4,3000,9,150,99
2,4,3000,9,90,65
3,4,3000,9,90,59
4,4,3000,9,60,42
0,5,3000,9,110,78
1,5,3000,9,150,98
2,5,3000,9,90,68
3,5,3000,9,90,60
4,5,3000,9,60,40
0,6,3000,9,110,86
1,6,3000,9,150,99
2,6,3000,9,90,68
3,6,3000,9,90,53
4,6,3000,9,60,42
0,7,3000,9,110,78
1,7,3000,9,150,105
2,7,3000,9,90,67
3,7,3000,9,90,63
4,7,3000,9,60,42
0,8,3000,9,110,83
1,8,3000,9,150,106
2,8,3000,9,90,68
3,8,3000,9,90,61
4,8,3000,9,60,27
0,9,3000,9,110,78
1,9,3000,9,150,107
2,9,3000,9,90,67
3,9,3000,9,90,61
4,9,3000,9,0,0
0,10,3000,9,110,81
1,10,3000,9,150,98
2,10,3000,9,90,67
3,10,3000,9,90,62
4,10,3000,9,0,0
0,11,3000,9,110,78
1,11,3000,9,150,105
2,11,3000,9,90,48
3,11,3000,9,90,60
4,11,3000,9,0,0
0,12,3000,9,110,63
1,12,3000,9,150,102
2,12,3000,9,0,0
3,12,3000,9,66.93079756614047,31
4,12,3000,9,0,0
0,1,3000,10,110,81
1,1,3000,10,150,116
2,1,3000,10,90,63
3,1,3000,10,90,66
4,1,3000,10,60,45
0,2,3000,10,110,77
1,2,3000,10,150,109
2,2,3000,10,90,64
3,2,3000,10,90,66
4,2,3000,10,60,49
0,3,3000,10,110,85
1,3,3000,10,150,116
2,3,3000,10,90,65
3,3,3000,10,90,62
4,3,3000,10,60,44
0,4,3000,10,110,86
1,4,3000,10,150,109
2,4,3000,10,90,70
3,4,3000,10,90,66
4,4,3000,10,60,46
0,5,3000,10,110,81
1,5,3000,10,150,117
2,5,3000,10,90,66
3,5,3000,10,90,62
4,5,3000,10,60,52
0,6,3000,10,110,85
1,6,3000,10,150,121
2,6,3000,10,90,66
3,6,3000,10,90,69
4,6,3000,10,60,43
0,7,3000,10,110,85
1,7,3000,10,150,126
2,7,3000,10,90,65
3,7,3000,10,90,65
